"","nuts_1","region_name3","nuts_2","region_name","nuts_3","region_name2","pop_dens","population","agri","unemployment","patents","fixed_cap","emp_comp","education","lngdp","capital","capital_ar","catholics","latitude","longitude","mountain_region","border_region","lnpop","university_1500","coast_region","printingpress_pre1500","hanse_city","district_free_city","imperial_city","Dist_Wittenberg","altitude","dist_to_border","lndist_border","lndist_ap","lndist_coast","lndist_railroad","lndist_river","lndist_road","east_germany","post_comm","cutoff10","imperialroad","lndist_wittenberg","lnlonlat","lnpop_dens","bishop_12","bishop_10","eqi100","lneqi","lnfixed_cap","lnemp_comp","inequality2","lnarea","mining","industry_firms","gdp_dens","lngdp_dens","medieval_mining","gdp_dens_rel","lngdp_dens_rel","gdp_density","residence","trade_city_final","trade_city_final_1","trade_city_final_2","trade_city_final_3","trade_city_final_4","lndist_trade_city1","lndist_trade_city2","lndist_trade_city3","lndist_trade_city4","lndist_trade_city5","sample2","trade_city_alt","lndist_trade_city_alt","av_area","country","gdp","pop","urban_potential","lnurban","neighborgdp","neighborgdp2","neighborgdp4","neighborgdp5","neighborgdp6","neighborgdp7","neighborgdp8","neighborgdp9","neighborgdp10","neighborgdp11","neighborgdp12","neighborgdp13","neighborgdp14","neighborgdp15","lngdpn2","trade_year","tradeneighbor","tradeneighbor2","tradeneighbor3","tradeneighbor4","tradeneighbor5","lndist_lubeck","mountain","lndist_roman","lnagri","lncost_dist","dist_mid","lndist_mid","staufer","lotharingia","ertruscan","nightlight","lnnightlight","int2","cons","lndist_roman_alt","lndist_river_alt","dist_trade","bishop","area","area_pc","inst1","dist_meersen","lndist_meersen","dist_uni","near_fid","lndist_uni","dist_1300","dist_1400","delta_dist","lndelta_dist","trade_index","trade_index2","staufertrade","lothartrade","F","dist_coast","_Inuts_2_2","_Inuts_2_3","_Inuts_2_4","_Inuts_2_5","_Inuts_2_6","_Inuts_2_7","_Inuts_2_8","_Inuts_2_9","_Inuts_2_10","_Inuts_2_11","_Inuts_2_12","_Inuts_2_13","_Inuts_2_14","_Inuts_2_15","_Inuts_2_16","_Inuts_2_17","_Inuts_2_18","_Inuts_2_19","_Inuts_2_20","_Inuts_2_21","_Inuts_2_22","_Inuts_2_23","_Inuts_2_24","_Inuts_2_25","_Inuts_2_26","_Inuts_2_27","_Inuts_2_28","_Inuts_2_29","_Inuts_2_30","_Inuts_2_31","_Inuts_2_32","_Inuts_2_33","_Inuts_2_34","_Inuts_2_35","_Inuts_2_36","_Inuts_2_37","_Inuts_2_38","_Inuts_2_39","_Inuts_2_40","_Inuts_2_41","_Inuts_2_42","_Inuts_2_43","_Inuts_2_44","_Inuts_2_45","_Inuts_2_46","_Inuts_2_47","_Inuts_2_48","_Inuts_2_49","_Inuts_2_50","_Inuts_2_51","_Inuts_2_52","_Inuts_2_53","_Inuts_2_54","_Inuts_2_55","_Inuts_2_56","_Inuts_2_57","_Inuts_2_58","_Inuts_2_59","_Inuts_2_60","_Inuts_2_61","_Inuts_2_62","_Inuts_2_63","_Inuts_2_64","_Inuts_2_65","_Inuts_2_66","_Inuts_2_67","_Inuts_2_68","_Inuts_2_69","_Inuts_2_70","_Inuts_2_71","_Inuts_2_72","_Inuts_2_73","_Inuts_2_74","_Inuts_2_75","_Inuts_2_76","_Inuts_2_77","_Inuts_2_78","_Inuts_2_79","_Inuts_2_80","_Inuts_2_81","_Inuts_2_82","_Inuts_2_83","_Inuts_2_84","_Inuts_2_85","_Inuts_2_86","_Inuts_2_87","_Inuts_2_88","_Inuts_2_89","_Inuts_2_90","_Inuts_2_91","_Inuts_2_92","_Inuts_2_93","_Inuts_2_94","_Inuts_2_95","_Inuts_2_96","_Inuts_2_97","_Inuts_2_98","_Inuts_2_99","_Inuts_2_100","_Inuts_2_101","_Inuts_2_102","_Inuts_2_103","_Inuts_2_104","_Inuts_2_105","_Inuts_2_106","_Inuts_2_107","_Inuts_2_108","_Inuts_2_109","_Inuts_2_110","_Inuts_2_111","_Inuts_2_112","_Inuts_2_113","_Inuts_2_114","_Inuts_2_115","_Inuts_2_116","_Inuts_2_117","_Inuts_2_118","_Inuts_2_119","_Inuts_2_120","_Inuts_2_121","_Inuts_2_122","_Inuts_2_123","_Inuts_2_124","_Inuts_2_125","_Inuts_2_126","_Inuts_2_127","_Inuts_2_128","_Inuts_2_129","_Inuts_2_130","_Inuts_2_131","_Inuts_2_132","_Inuts_2_133","_Inuts_2_134","_Inuts_2_135","_Inuts_2_136","_Inuts_2_137","_Inuts_2_138","_Inuts_2_139","_Inuts_2_140","_Inuts_2_141","_Inuts_2_142","_Inuts_2_143","luminosity_pc","lnluminosity_pc","NLpc","lnNLpc"
"257","DE7"," Hessen","DE71"," Darmstadt","DE712","Frankfurt am Main, Kreisfreie Stadt",2691.69995117188,668400,NA,7.80000019073486,87.6750030517578,25284.30078125,66165.5234375,29,11.273398399353,0,0,31.7900009155273,50.1202049255371,8.63685417175293,0,0,13.4126424789429,0,0,0,0,1,1,343.910507915896,106.300003051758,1.22247779369354,0.200879782438278,-2.23011755943298,1.19393932819366,-3.01376342773438,-1.08115530014038,-5.71115398406982,0,0,3,1,5.84038162231445,6.07046270370483,7.89792823791504,0,0,76.3099975585938,4.33480405807495,10.1379384994507,11.0999145507812,0.840730905532837,5.51463747024536,0,1421,211836784,19.1713275909424,0,40.1507720947266,3.6926417350769,112.757904052734,0,1,1,1,1,1,0,0,0,0,0,1,1,1.35731399059296,832.425415039062,"Germany",78700,668400.25,923150.596756404,13.7355480194092,40.3867640265259,53.6628126632386,80.2002777101286,88.3888799629551,96.6309503110929,102.71597343543,105.755408694524,108.714122366687,112.340225041815,114.243412941037,115.511582784829,116.450236757681,116.931394014732,117.444690088895,3.98272037506104,13,0,1,0,17,16,5.98741245269775,0,-3.93200349807739,0.467500507831573,7.25171232223511,75.8724554397129,4.32905387878418,1,0,0,58.2150764465332,4.06414413452148,2.33492255210876,1,0.566488027572632,0.331397831439972,0,0,248.299942016602,NA,1,227.8964176373,5.4288911819458,86626.078125,0,11.3693675994873,465430.3125,66876.6328125,398.553680419922,5.99034833908081,1.89788579940796,1.89788579940796,1,0,-0.00449867518223581,3.30005574226379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115896412904064,-2.15505838394165,8.70961303007789e-05,-9.34849834442139
"258","DE7"," Hessen","DE71"," Darmstadt","DE713","Offenbach am Main, Kreisfreie Stadt",2647.5,118900,NA,10.8000001907349,70.181999206543,25284.30078125,66165.5234375,29,10.4884929656982,0,0,31.7900009155273,50.0931205749512,8.78056812286377,0,0,11.6860380172729,0,0,0,0,1,0,337.326751321115,113.699996948242,1.25281965732574,0.225396737456322,-1.54589569568634,1.20801198482513,-3.14337301254272,-0.794398546218872,-4.86568975448608,0,0,3,0,5.82105207443237,6.08642482757568,7.88137102127075,0,0,76.3099975585938,4.33480405807495,10.1379384994507,11.0999145507812,1.84305000305176,3.80443787574768,0,1421,95045288,18.3698635101318,0,99.6215972900391,4.60137891769409,279.773498535156,0,0,0,0,0,0,0.136490300297737,0.136490300297737,0.136490300297737,0.136490300297737,0.136490300297737,1,0,1.22082364559174,832.425415039062,"Germany",35900.015625,118899.9921875,990449.53738067,13.8059139251709,46.0013068138755,59.9918636869618,86.8193609522565,95.4631982345071,102.254220168926,108.787031005397,112.095036473686,115.019071759977,118.597898246706,120.501275683542,121.727768900113,122.611924641693,123.124428879679,123.640425328593,4.09420871734619,0,1,1,0,17,15,5.98734521865845,0,-2.9969482421875,0.467500507831573,7.00888347625732,74.3938933706971,4.30937385559082,0,0,0,55.6399993896484,4.01890230178833,0,1,0.479539632797241,0.299986511468887,0.146243810653687,0,44.9000053405762,NA,0,238.306301142342,5.47355699539185,93092.2109375,0,11.4413566589355,481371,70008.7265625,411.362274169922,6.02190208435059,0.779526114463806,0.779526114463806,0,0,-0.00459797359233076,3.34682440757751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749126079878429,-2.59143304824829,0.000467956298962235,-7.66713571548462
"259","DE7"," Hessen","DE71"," Darmstadt","DE714","Wiesbaden, Kreisfreie Stadt",1359.09997558594,277100,NA,7.59999990463257,71.5830001831055,25284.30078125,66165.5234375,29,10.7493562698364,0,1,31.7900009155273,50.0732917785645,8.24906253814697,0,0,12.5321340560913,0,0,0,0,1,0,369.769067898669,120.599998474121,1.06211590766907,0.0602630563080311,-1.10772943496704,1.20112037658691,-2.31322145462036,-3.30488181114197,-6.63764381408691,0,0,3,0,5.91287851333618,6.02358722686768,7.21457815170288,0,0,76.3099975585938,4.33480405807495,10.1379384994507,11.0999145507812,1.41986048221588,5.31762981414795,0,1421,63334084,17.9639339447021,0,14.6180515289307,2.68225717544556,41.0527801513672,0,0,0,0,0,0,0.329748153686523,0.329748153686523,0.329748153686523,0.329748153686523,0.329748153686523,1,0,1.02756583690643,832.425415039062,"Germany",46600.01953125,277100.09375,933411.868420959,13.7466020584106,41.0394214779533,54.8815888355784,77.9630530522638,87.0021642800515,95.1235780763434,101.297542156727,104.536070994715,107.545458919482,110.969140919276,113.400711379299,114.583430498602,115.427172104203,115.905946333245,116.454309868254,4.00517797470093,0,1,0,2,13,21,6.02165603637695,0,-3.89814019203186,0.302324324846268,5.48732471466064,96.0982471512884,4.56537103652954,0,0,0,40.8702697753906,3.71040296554565,0,1,0.563339173793793,0.574984669685364,0.390617847442627,0,203.900024414062,NA,0,200.36393094783,5.30013513565063,84168.015625,0,11.3405818939209,439687.28125,70411.921875,369.275360107422,5.91424703598022,1.13832378387451,1.13832378387451,0,0,-0.00471357009557122,3.32383871078491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129421943141257,-2.04467725753784,0.000147492799442261,-8.82173156738281
"260","DE7"," Hessen","DE71"," Darmstadt","DE715","Bergstraße",365.700012207031,263100,NA,5.59999990463257,167.34700012207,25284.30078125,66165.5234375,29,10.0982313156128,0,0,31.7900009155273,49.6235504150391,8.63348484039307,0,0,12.4802894592285,0,0,0,0,0,0,378.559700962958,97.0999984741211,0.769699394702911,-0.261755228042603,-0.88793420791626,1.33324837684631,-4.90760135650635,-1.55993950366974,-4.72313165664673,0,0,3,0,5.93637371063232,6.06011390686035,5.90181350708008,0,0,76.3099975585938,4.33480405807495,10.1379384994507,11.0999145507812,2.72286200523376,6.57869529724121,0,1421,8886507,16.0000438690186,0,0.581177949905396,-0.542698264122009,1.63215816020966,0,0,0,0,0,0,0.403237253427505,0.403237253427505,0.403237253427505,0.403237253427505,0.403237253427505,0,0,0.954076766967773,832.425415039062,"Germany",24299.9921875,263100,912805.641708399,13.7242784500122,43.6738648399718,56.9117207906545,80.0763593582746,88.4907678528978,94.8740189998993,99.9505208669356,105.476802471071,108.780195692434,113.04814748421,114.93586224464,115.968734509951,116.726323717331,117.29553416969,117.708703725625,4.04150152206421,0,0,1,2,14,15,6.11260747909546,0,-2.60929751396179,0.401457071304321,7.34020853042603,127.320831607175,4.84671020507812,0,0,0,21.0955371856689,3.04906153678894,0,1,0.443493008613586,0.383843839168549,0.496661901473999,0,719.599853515625,NA,0,230.002399591925,5.4380898475647,32378.537109375,0,10.3852815628052,447509.78125,5995.921875,441.513885498047,6.09247207641602,0.827336847782135,0.827336847782135,0,0,-0.00480319642813482,3.79334568977356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161370399709331,-1.82405292987823,8.0180681834463e-05,-9.431227684021
"261","DE7"," Hessen","DE71"," Darmstadt","DE716","Darmstadt-Dieburg",438.600006103516,288800,NA,5.30000019073486,185.832000732422,25284.30078125,66165.5234375,29,9.98506736755371,0,0,31.7900009155273,49.8627090454102,8.78532314300537,0,0,12.5734901428223,0,0,0,0,0,0,352.877215105411,165,1.05295491218567,0.0516004152595997,-1.31625926494598,1.27401864528656,-1.9210832118988,-1.11007058620453,-5.05107355117798,0,0,3,0,5.86612033843994,6.08235597610474,6.08358764648438,0,0,76.3099975585938,4.33480405807495,10.1379384994507,11.0999145507812,3.0491030216217,6.48996448516846,0,1421,9517618,16.0686550140381,0,0.680207967758179,-0.385356694459915,1.91027021408081,0,0,0,0,0,0,0.260229557752609,0.260229557752609,0.260229557752609,0.260229557752609,0.260229557752609,0,0,1.09708440303802,832.425415039062,"Germany",21699.99609375,288800.125,917479.104986045,13.7293853759766,45.0993394293861,57.165603683526,83.321607075716,91.6308591274868,98.1169694093047,103.865581311751,108.393563803701,111.806169181224,115.676375596906,117.410750637448,118.606757088187,119.53506485012,120.014382052064,120.458101184983,4.04595232009888,0,1,0,1,17,12,6.04734945297241,0,-4.15694284439087,0.401457071304321,5.58449172973633,98.7483619086844,4.59257459640503,0,0,0,23.9102344512939,3.17430663108826,0,1,0.587404549121857,0.334565222263336,0.29722785949707,0,658.5,NA,0,239.788993157089,5.47975921630859,54787.43359375,0,10.9112348556519,462088.03125,33796.7265625,428.291320800781,6.06213569641113,0.921969771385193,0.921969771385193,0,0,-0.00509236258651212,3.57519125938416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149162889983821,-1.90271639823914,8.27916373964399e-05,-9.39918327331543
"262","DE7"," Hessen","DE71"," Darmstadt","DE717","Groß-Gerau",559.700012207031,253600,NA,5.90000009536743,86.2070007324219,25284.30078125,66165.5234375,29,10.4222812652588,0,0,31.7900009155273,49.9001617431641,8.45863819122314,0,0,12.4435138702393,0,0,0,0,0,0,368.666800864124,82.9000015258789,0.960632085800171,-0.0401637889444828,-1.7356173992157,1.25373160839081,-3.32283353805542,-2.42320966720581,-3.79460167884827,0,0,3,0,5.90989303588867,6.04521226882935,6.32740116119385,0,0,76.3099975585938,4.33480405807495,10.1379384994507,11.0999145507812,1.96921229362488,6.11611270904541,0,1421,18805918,16.7496814727783,0,1.95330321788788,0.669521868228912,5.48558282852173,0,0,0,0,0,0,0.249322280287743,0.249322280287743,0.249322280287743,0.249322280287743,0.249322280287743,0,0,1.10799169540405,832.425415039062,"Germany",33599.99609375,253600.09375,931022.819365338,13.7440395355225,45.185279741682,57.6068260778755,82.3834290417537,90.1657558279608,97.5007120883865,103.863978161547,107.327959872281,110.784494111173,114.344936756311,116.572912632758,117.734540086114,118.563611414284,119.096716212726,119.582304800282,4.05364084243774,0,1,0,1,16,16,6.05341339111328,0,-3.65640473365784,0.646055579185486,7.10418081283569,103.479778218065,4.63937616348267,0,0,0,33.1191635131836,3.50011205673218,0,1,0.540860831737518,0.478406399488449,0.283155560493469,0,453.099945068359,NA,0,216.138420593242,5.37591886520386,53598.4296875,0,10.8892936706543,449693.34375,35345.1328125,414.348205566406,6.02911710739136,1.01926720142365,1.01926720142365,0,0,-0.00515711092808365,3.50339198112488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170600205390843,-1.76843249797821,0.000130596017697826,-8.94340229034424
"263","DE7"," Hessen","DE71"," Darmstadt","DE718","Hochtaunuskreis",468.899993896484,226000,NA,NA,198.593994140625,25284.30078125,66165.5234375,29,10.4857034683228,0,0,31.7900009155273,50.2858123779297,8.51381778717041,2,0,12.3282899856567,0,0,0,0,0,0,341.082720509072,401.799987792969,1.34894776344299,0.299324840307236,-1.3381108045578,1.13871908187866,-1.50576066970825,-1.03342843055725,-2.6317126750946,0,0,3,0,5.83212518692017,6.05941343307495,6.15038967132568,0,0,76.3099975585938,4.33480405807495,10.1379384994507,11.0999145507812,1.84819841384888,6.17794418334961,0,1421,16786626,16.6360931396484,0,1.63902509212494,0.494101613759995,4.60297536849976,0,0,0,0,0,0,0.18757027387619,0.18757027387619,0.18757027387619,0.18757027387619,0.18757027387619,0,0,1.16974377632141,832.425415039062,"Germany",35800.01171875,225999.9375,916367.46177776,13.7281723022461,33.9754809212222,49.5295219914476,73.1057440432811,83.2411590891873,90.9357471895227,97.2277239482777,100.152421335645,102.994935407324,106.377492084271,108.428291423678,109.880450179931,110.770889761776,111.275902067217,111.827992374028,3.90256881713867,0,1,1,2,14,19,5.94964647293091,0,-2.94581031799316,0.467500507831573,5.6517162322998,65.8721040275494,4.18771505355835,0,0,0,22.8612060546875,3.12944149971008,0,1,0.474784433841705,0.326169848442078,0.206315040588379,0,482.000030517578,NA,0,218.342329305583,5.38606405258179,102131.8359375,0,11.5340299606323,459979.78125,82499.84375,377.479949951172,5.9361629486084,0.800954282283783,0.800954282283783,0,0,-0.00526299515666942,3.12276577949524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167340814223909,-1.78772270679474,0.000101155805168673,-9.19884872436523
"264","DE7"," Hessen","DE71"," Darmstadt","DE719","Main-Kinzig-Kreis",291.399993896484,407200,NA,6,133.634002685547,25284.30078125,66165.5234375,29,10.1581296920776,0,0,31.7900009155273,50.264949798584,9.26565933227539,0,0,12.9170598983765,0,0,0,0,0,0,298.122400763658,342,1.65928423404694,0.506386339664459,-0.31801450252533,1.19190466403961,-3.50325036048889,-0.0619816221296787,-3.2865104675293,0,0,3,1,5.6975040435791,6.14362287521362,5.67469692230225,0,0,76.3099975585938,4.33480405807495,10.1379384994507,11.0999145507812,2.56455540657043,7.24244022369385,0,1421,7518119.5,15.8328266143799,0,0.253178387880325,-1.37366092205048,0.711016595363617,0,0,0,0,0,0,0.459797650575638,0.497893065214157,0.497893065214157,0.459797650575638,0.497893065214157,0,0,0.897516369819641,832.425415039062,"Germany",25799.998046875,407200.0625,845107.257408321,13.6472187042236,25.4361459135581,41.6007714717301,68.9660792234025,77.8408980734971,84.4300554317251,90.3708033767187,93.8877407215094,96.1863302097988,100.018410083115,101.760237489537,103.224185843892,104.148543704424,104.687243423602,105.229294842222,3.7281186580658,0,2,0,1,21,10,5.91759824752808,0,-1.21164345741272,0.477475643157959,5.55748748779297,51.3357525600072,3.93838739395142,1,0,0,14.6788949966431,2.68641066551208,0,1,0.313528716564178,0.219757631421089,0.58375346660614,0,1397.5,NA,1,272.030461289574,5.60591411590576,99123.1875,0,11.5041284561157,487924.03125,74258.796875,413.665252685547,6.0274715423584,0.533286333084106,0.533286333084106,0,0,-0.00533537940725044,3.29334807395935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148955731420514,-1.90410614013672,3.60483609256335e-05,-10.2306489944458
"265","DE7"," Hessen","DE71"," Darmstadt","DE71A","Main-Taunus-Kreis",1017.79998779297,226400,NA,4.40000009536743,171.759002685547,25284.30078125,66165.5234375,29,10.5891065597534,0,0,31.7900009155273,50.09912109375,8.45841026306152,0,0,12.3300590515137,0,0,0,0,0,0,355.737570953055,142.899993896484,1.15490818023682,0.144020840525627,-1.99204325675964,1.19537842273712,-2.71424770355225,-1.71412777900696,-3.66417121887207,0,0,3,0,5.87419319152832,6.04916477203369,6.92539882659912,0,0,76.3099975585938,4.33480405807495,10.1379384994507,11.0999145507812,1.66663765907288,5.40447759628296,0,1421,40406664,17.5145053863525,0,8.55041980743408,2.14598035812378,24.012674331665,0,0,0,0,0,0,0.165246739983559,0.165246739983559,0.165246739983559,0.165246739983559,0.165246739983559,0,0,1.19206726551056,832.425415039062,"Germany",39700.00390625,226400.09375,958450.491326398,13.7730731964111,44.0828683936356,58.0814005404953,82.5211488012183,91.294149680109,99.3190241185623,105.637214324784,108.56801030294,111.528435384771,115.21202955914,117.320024215997,118.572167825483,119.454881030499,119.965617735756,120.495744002542,4.06184530258179,0,1,0,2,14,18,6.00276327133179,0,-4.53223514556885,0.302324324846268,5.56998491287231,84.5766619545599,4.43765830993652,0,0,0,46.9949760437012,3.85004067420959,0,1,0.622302055358887,0.400733590126038,0.179684162139893,0,222.400009155273,NA,0,215.231903983746,5.37171602249146,84019.96875,0,11.3388214111328,452788.4375,68026.8515625,384.761596679688,5.95521974563599,1.02303564548492,1.02303564548492,0,0,-0.00537325918574029,3.30480813980103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163554862920448,-1.81060683727264,0.000207574892556295,-8.48001861572266
"266","DE7"," Hessen","DE71"," Darmstadt","DE71B","Odenwaldkreis",156.699996948242,97800,NA,NA,116.217002868652,25284.30078125,66165.5234375,29,9.96646213531494,0,0,31.7900009155273,49.6643409729004,8.9686336517334,3,0,11.4906797409058,0,0,0,0,0,0,357.718244834375,374.600006103516,1.01427757740021,0.0141766127198935,-0.622120440006256,1.33550131320953,-1.13849925994873,-0.68167906999588,-3.94498300552368,0,0,3,0,5.87974548339844,6.09902048110962,5.05433320999146,0,0,76.3099975585938,4.33480405807495,10.1379384994507,11.0999145507812,3.10636305809021,6.43615055084229,0,1421,3337709.25,15.0207948684692,0,0.251728922128677,-1.3794025182724,0.706946015357971,0,0,0,0,0,0,0.447127163410187,0.447127163410187,0.447127163410187,0.447127163410187,0.447127163410187,0,0,0.91018682718277,832.425415039062,"Germany",21299.99609375,97799.9921875,886902.517294694,13.6954898834229,38.2347800141379,50.8984473978383,75.0389072699554,83.6008374935806,89.0575912974247,94.0385698986894,99.9123865966602,103.463210827756,107.46401641378,109.102167799024,110.43383142918,111.114024755837,111.646260927042,112.042612156449,3.92983245849609,0,0,1,1,16,11,6.08976221084595,1,-1.41760301589966,0.401457071304321,5.70647192001343,118.098753278578,4.77152109146118,0,0,0,11.0711107254028,2.4043390750885,0,1,0.332680374383926,0.287639230489731,0.563813090324402,0,624.000122070312,NA,0,253.99991047528,5.53733396530151,44541.07421875,0,10.7041893005371,463424.875,14950.185546875,448.474700927734,6.10807943344116,0.620319604873657,0.620319604873657,0,0,-0.0056409422928553,3.80190134048462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173652462465373,-1.7506992816925,0.000113201553176623,-9.08634090423584
