"","X","nuts_2","nuts_1","country","trade_center","trade_center_1","trade_center_2","tc_ratio","tc_ratio_1","tc_ratio_2","tc_abs","tc_abs_1","tc_abs_2","capital","education","catholics","latitude","longitude","mountain","border_region","university_1500","coast_region","printingpress_pre1500","hanse","imperial","agri","altitude","dist_border","dist_coast","dist_trade","tc_dist","east_germany","bishop","mining","eqi100","residence","trade_years","Region","AREA","Year","AGSH","GDP","GDP_11","INDSH","POP","SERSH"
"DE80.1938",35,"DE80","DE8","Germany",1,1,1,0.222222222222222,0.222222222222222,0.277777777777778,4,4,5,0,26.5,31.7900009155273,53.8333740234375,12.5655313597785,0,1,1,1,1,1,0,1.63961112058635,34.4500000609292,0.289506192008654,0.328584363891019,0,1.35083640552317,1,1,0,83.25,1,9,"Mecklenburg-Vorpommern",23194,"1938",0.396,7195,8826,0.261,1773,0.343
"DE91+DE92.1938",36,"DE91+DE92","DE9","Germany",1,1,1,0.222222222222222,0.111111111111111,0.0555555555555556,4,2,1,0,22.5611111111111,31.7900009155273,52.1651123894585,10.0184534920586,0,0,0,0,1,1,1,1.50033332819124,189.561112933689,1.73528274562624,1.48011925154262,0,1.2810622399006,0,1,1,82.9899978637695,0,13,"Statistische Regionen Braunschweig und Hannover",17148,"1938",0.258,11062,13569,0.402,2208,0.34
"DE93.1938",37,"DE93","DE9","Germany",1,1,1,0.0909090909090909,0.0909090909090909,0.0909090909090909,1,1,1,0,20.3,31.7900009155273,53.1696922995828,9.79724303158846,0,0,0,1,1,1,1,1.26109090744232,36.3454548662359,0.809581883928992,0.560459947044199,0,1.3805888192375,0,1,0,82.9899978637695,1,7,"Statistische Region Lüneburg",15495,"1938",0.503,4263,5229,0.261,1110,0.236
"DE94.1938",38,"DE94","DE9","Germany",1,1,0,0.0588235294117647,0.0588235294117647,0,1,1,0,0,21,31.7900009155273,53.0488267786363,7.90258177588968,0,1,0,1,0,1,0,1.20147058581821,19.9882352878066,0.350303253487629,0.416502048425815,0,1.58686802889795,0,1,0,82.9899978637695,0,7,"Statistische Region Weser-Ems",14971,"1938",0.432,6285,7710,0.249,1265,0.319
"DEA1.1938",39,"DEA1","DEA","Germany",0,0,1,0,0,0.133333333333333,0,0,2,0,23.1,31.7900009155273,51.3391367594401,6.77312278747559,0,1,0,0,0,1,1,1.62766667642916,104.339999516805,0.486266326904297,1.92579699357351,0.46777974764506,1.46777974908994,0,0,1,78.1399993896484,0,0,"Düsseldorf, Regierungsbezirk",5291,"1938",0.064,23411,28718,0.587,4083,0.349
"DEA2.1938",40,"DEA2","DEA","Germany",1,1,1,0.166666666666667,0.0833333333333333,0.0833333333333333,2,1,1,0,27.5,31.7900009155273,50.8593031565348,6.78393097718557,0,1,1,0,1,1,1,1.54099997932353,168.966668446859,0.564216360760232,2.15730868776639,0,1.25350699409536,0,1,1,78.1399993896484,1,13,"Köln, Regierungsbezirk",7365,"1938",0.151,12009,14731,0.461,2242,0.388
"DEA3.1938",41,"DEA3","DEA","Germany",1,1,0,0.125,0.125,0,1,1,0,0,21.4,31.7900009155273,51.8392271995545,7.31764763593674,0,1,0,0,1,1,0,1.32750001309316,59.0125007629395,0.487748082377948,1.44732029736042,0,1.35978503237185,0,1,1,78.1399993896484,0,8,"Münster, Regierungsbezirk",6911,"1938",0.222,7816,9588,0.499,1598,0.278
"DEA4.1938",42,"DEA4","DEA","Germany",1,1,1,0.285714285714286,0.285714285714286,0.285714285714286,2,2,2,0,20.7,31.7900009155273,51.9688415527344,8.74054118565151,0,0,0,0,0,1,1,1.60928572322169,125.057144165039,1.49966471535819,1.52042777197702,0,1.26754082178176,0,1,0,78.1399993896484,1,7,"Detmold, Regierungsbezirk",6523,"1938",0.324,5557,6817,0.421,1152,0.255
"DEA5.1938",43,"DEA5","DEA","Germany",1,1,1,0.166666666666667,0.166666666666667,0.166666666666667,2,2,2,0,20.1,31.7900009155273,51.3822682698568,7.72043498357137,0,0,0,0,1,1,1,1.38325001270345,224.074997901916,1.0628278652827,1.92924536267917,0,1.26906141241196,0,0,1,78.1399993896484,1,8,"Arnsberg, Regierungsbezirk",8008,"1938",0.107,13103,16073,0.573,3403,0.32
"DEB1.1938",44,"DEB1","DEB","Germany",0,0,0,0,0,0,0,0,0,0,19.6,31.7900009155273,50.2691424976696,7.50014595551924,1,0,0,0,0,0,0,1.21899999661035,312.454541986639,0.964634310115466,2.9368015202609,0.814672914418307,1.81467292902149,0,0,0,80.5800018310547,1,0,"Statistische Region Koblenz",8073,"1938",0.417,4961,6085,0.312,1062,0.271
"DEB2.1938",45,"DEB2","DEB","Germany",0,0,0,0,0,0,0,0,0,0,25.7,31.7900009155273,49.9390785217285,6.69565687179565,1,1,0,0,1,0,0,1.22180000834998,361.059997558594,0.267647802829742,2.54572749137878,0.77951009273529,1.7795101059868,0,1,0,80.5800018310547,0,0,"Statistische Region Trier",4924,"1938",0.586,1896,2326,0.182,440,0.232
"DEB3.1938",46,"DEB3","DEB","Germany",0,0,0,0,0,0,0,0,0,0,25.3,31.7900009155273,49.4526330947876,8.02260317802429,0,1,1,0,1,1,1,1.63189999541502,230.369996643066,0.421920705586672,3.78404855728149,0.727006298303604,1.72700629856831,0,1,0,80.5800018310547,1,0,"Statistische Region Rheinhessen-Pfalz",6851,"1938",0.297,7481,9177,0.42,1434,0.283
"DEC0.1938",47,"DEC0","DEC","Germany",0,0,0,0,0,0,0,0,0,0,19.7,31.7900009155273,49.37424659729,6.96450551350911,0,1,0,0,0,0,0,1.4633333582101,274.566670735677,0.157424807858964,3.05937242507934,0.451576987902323,1.45157699167503,0,0,1,85.4800033569336,0,0,"Saarland",2569,"1938",0.145,3997,4903,0.524,824,0.331
"DED2.1938",48,"DED2","DED","Germany",1,1,1,0.0909090909090909,0.0909090909090909,0.181818181818182,1,1,2,0,33.8,31.7900009155273,51.1596027721058,14.1522254076871,0,1,0,0,1,0,0,1.37981818371971,208.809089660644,0.249204933643341,2.79446619207209,0,1.7096188315424,1,0,1,86.4400024414062,1,7,"Dresden, NUTS 2-Region",7931,"1938",0.075,12081,14819,0.675,1902,0.25
"DED4.1938",49,"DED4","DED","Germany",1,0,0,0.0833333333333333,0,0,1,0,0,0,29.7,31.7900009155273,50.690175374349,12.7252295811971,1,1,0,0,1,0,0,1.37516666132261,441.75,0.240381562771897,3.38822573423386,0,1.39876474597908,1,0,0,86.4400024414062,1,6,"Chemnitz, NUTS 2-Region",6524,"1938",0.148,11928,14631,0.522,2259,0.331
"DED5.1938",50,"DED5","DED","Germany",1,0,1,0.166666666666667,0,0.333333333333333,1,0,2,0,33.9,31.7900009155273,51.3108717600504,12.6720434824626,0,0,1,0,1,0,0,1.79250000894866,139.733336130778,0.852910945812862,2.80232151349386,0,1.32790246513477,1,0,1,86.4400024414062,0,6,"Leipzig, NUTS 2-Region",3965,"1938",0.107,8033,9854,0.51,1358,0.383
"DEE0.1938",51,"DEE0","DEE","Germany",1,1,1,0.0714285714285714,0.0714285714285714,0.285714285714286,1,1,4,0,24.6,31.7900009155273,51.9096878596715,11.7566148212978,0,0,0,0,1,1,0,1.66635715243313,104.678570883615,1.4441385098866,2.04841737236295,0,1.48097378357543,1,1,1,81.4300003051758,1,12,"Sachsen-Anhalt",20450,"1938",0.279,17078,20949,0.425,3340,0.296
"DEF0.1938",52,"DEF0","DEF","Germany",1,1,1,0.0666666666666667,0.0666666666666667,0.2,1,1,3,0,22.8,31.7900009155273,54.1326049804687,9.94921398162842,0,1,0,1,1,1,1,1.45446665925237,21.0599999109904,0.261805284892519,0.201992940918232,0,1.61867152825919,0,1,0,90.3000030517578,1,8,"Schleswig-Holstein",15800,"1938",0.293,7229,8868,0.318,1539,0.389
"DEG0.1938",53,"DEG0","DEG","Germany",1,1,1,0.0434782608695652,0.0434782608695652,0.130434782608696,1,1,3,0,27.9,31.7900009155273,50.9007571676503,11.1068340384442,1,0,1,0,1,1,1,1.52265216925439,323.378258083178,1.2296887351119,2.88586597857268,0,1.46689008182078,1,0,0,91.6699981689453,1,10,"Thüringen",16173,"1938",0.249,12298,15085,0.488,2034,0.263
"FR10.1938",54,"FR10","FR1","France",1,1,1,0.125,0.125,0.125,1,1,1,1,39.7,62.3699989318848,48.7961931228638,2.33265197277069,0,0,1,0,1,0,0,1.72150001022028,80.6624999046326,1.51220418512821,1.54775685071945,0,1.27780738946703,0,0,1,73.5,1,6,"Île de France",12012,"1938",0.028,49209,62044,0.403,6925,0.569
"FR21.1938",55,"FR21","FR2","France",1,0,0,0.5,0,0,2,0,0,0,19.6,62.3699989318848,48.7780752182007,4.57741665840149,0,1,0,0,1,0,0,1.87100002241671,192.074998855591,1.04645131155849,2.30004477500916,0,1.50890881775284,0,1,0,65.629997253418,0,13,"Champagne-Ardenne",25606,"1938",0.261,5243,6611,0.368,1136,0.371
"FR22.1938",56,"FR22","FR2","France",0,0,0,0,0,0,0,0,0,0,21.6,62.3699989318848,49.6116358439128,2.77525242169698,0,1,0,1,1,0,0,1.97099999940263,94.9666646321614,0.821631888548533,1.10058285792668,0.818377176920574,1.81837716677153,0,0,0,71.8499984741211,0,0,"Picardie",19399,"1938",0.284,5947,7498,0.357,1371,0.36
"FR23.1938",57,"FR23","FR2","France",1,0,0,0.5,0,0,1,0,0,0,19.3,62.3699989318848,49.3686084747314,0.988852798938751,0,1,0,1,1,0,0,1.97300001071151,147.200004577637,0.520467966794968,0.382295534014702,0,1.29906894980519,0,1,0,64.2900009155273,0,6,"Haute-Normandie",12318,"1938",0.23,5616,7081,0.364,1234,0.405
"FR24.1938",58,"FR24","FR2","France",1,0,0,0.333333333333333,0,0,2,0,0,0,24,62.3699989318848,47.5135040283203,1.63028905789057,0,0,1,0,1,0,0,1.52250000382628,131.600002288819,2.29663397868474,2.18811500072479,0,1.61712393428543,0,1,0,74.9499969482422,0,6,"Centre",39151,"1938",0.44,6519,8220,0.269,1731,0.291
"FR25.1938",59,"FR25","FR2","France",0,0,0,0,0,0,0,0,0,0,25.2,62.3699989318848,48.919620513916,-0.546847637742759,0,1,1,1,1,0,0,1.84099998893592,148.433334350586,0.397416656215986,0.354549090067546,1.2559380531311,2.25593805734854,0,0,0,72.5299987792969,0,0,"Basse-Normandie",17589,"1938",0.481,4231,5334,0.255,1129,0.264
"FR26.1938",60,"FR26","FR2","France",1,0,0,0.25,0,0,1,0,0,0,23.9,62.3699989318848,47.274079322815,4.11716669797897,0,0,0,0,1,0,0,1.85650000008375,324.449989318848,1.96541604399681,3.34175896644592,0,1.66471389242411,0,1,0,72.1500015258789,0,6,"Bourgogne",31582,"1938",0.373,5226,6589,0.3,1393,0.326
"FR30.1938",61,"FR30","FR3","France",0,0,0,0,0,0,0,0,0,0,24.6,62.3699989318848,50.5211906433105,2.7604867219925,0,1,0,1,1,0,1,1.63499999951762,98.1499977111815,0.263838499784469,0.622115731239319,0.878638386726381,1.87863833350742,0,0,1,73.4400024414062,0,0,"Nord - Pas-de-Calais",12414,"1938",0.114,14842,18713,0.576,3287,0.309
"FR41.1938",62,"FR41","FR4","France",1,1,0,0.25,0.25,0,1,1,0,0,21.7,62.3699989318848,48.7883911132812,6.10504007339478,0,1,0,0,1,0,1,1.85600001039503,303.67499923706,0.523006498813629,2.86865431070328,0,1.72849900122941,0,0,0,66.9000015258789,0,7,"Lorraine",23547,"1938",0.158,8079,10186,0.499,1908,0.343
"FR42.1938",63,"FR42","FR4","France",1,1,0,0.5,0.5,0,1,1,0,0,29.4,62.3699989318848,48.2326450347901,7.4090530872345,0,1,0,0,1,0,1,1.66100001063751,214.050003051758,0.261883400380611,3.88456118106842,0,1.40758088910097,0,0,0,71.9300003051758,0,8,"Alsace",8280,"1938",0.197,5950,7502,0.452,1210,0.35
"FR43.1938",64,"FR43","FR4","France",0,0,0,0,0,0,0,0,0,0,23.4,62.3699989318848,47.2793645858765,6.28874564170838,0,1,1,0,1,0,1,1.81275000391148,491.400001525879,0.372963663190603,3.59366703033447,1.44263368844986,2.44263366997276,0,1,0,72.3600006103516,0,0,"Franche-Comté",16202,"1938",0.355,2930,3694,0.393,855,0.252
"FR51.1938",65,"FR51","FR5","France",0,0,0,0,0,0,0,0,0,0,26.5,62.3699989318848,47.5180526733398,-0.811498737335206,0,0,1,1,1,0,0,1.72080000077872,79.3400001525879,0.803288084268569,0.772936952114106,1.11561772823334,2.11561770807567,0,0,0,69.3600006103516,0,0,"Pays de la Loire",32082,"1938",0.465,7594,9574,0.276,2217,0.258
"FR52.1938",66,"FR52","FR5","France",1,0,1,0.25,0,0.25,1,0,1,0,28.1,62.3699989318848,48.1753330230713,-2.85408344864845,0,1,0,1,1,0,0,1.54800002283881,106.650001525879,0.222218414768577,0.178204928990454,0,2.22244750206411,0,0,0,84.3000030517578,0,6,"Bretagne",27209,"1938",0.544,6650,8385,0.215,2367,0.242
"FR53.1938",67,"FR53","FR5","France",0,0,0,0,0,0,0,0,0,0,21,62.3699989318848,46.136887550354,-0.0409786254167557,0,0,1,1,1,0,0,1.79850001986644,96.3250012397767,0.96027620881796,0.955476298928262,0.950645178556441,1.9506451910961,0,0,0,78.3199996948242,0,0,"Poitou-Charentes",25809,"1938",0.46,4505,5680,0.256,1357,0.282
"FR61.1938",68,"FR61","FR6","France",1,1,0,0.4,0.2,0,2,1,0,0,27.2,62.3699989318848,44.3184814453125,-0.174798053503036,0,1,1,1,1,0,0,1.62699997834987,152.759998321533,0.825137543678284,0.827200704813004,0,1.57570128757637,0,1,0,79.4400024414062,0,6,"Aquitaine",41309,"1938",0.409,8161,10289,0.265,2180,0.326
"FR62.1938",69,"FR62","FR6","France",1,0,0,0.125,0,0,1,0,0,0,34.6,62.3699989318848,43.737624168396,1.40152044594288,1,1,1,0,1,0,0,1.83525003872783,401.462490081787,0.964153975248338,1.66086371243,0,1.78402410777234,0,1,0,70.1800003051758,0,6,"Midi-Pyrénées",45348,"1938",0.452,6770,8536,0.282,1955,0.265
"FR63.1938",70,"FR63","FR6","France",1,1,0,0.333333333333333,0.333333333333333,0,1,1,0,0,26,62.3699989318848,45.7736892700195,1.71339321136475,0,0,0,0,1,0,0,1.60199996754016,483.800018310547,2.46373510360718,2.44696307182312,0,1.5241749695673,0,0,0,77.4199981689453,0,10,"Limousin",16942,"1938",0.516,2535,3196,0.256,782,0.228
"FR71.1938",71,"FR71","FR7","France",1,1,0,0.125,0.125,0,1,1,0,0,28.5,62.3699989318848,45.5092282295227,5.29606103897095,1,1,0,0,1,0,0,1.5408750017521,844.024991989136,0.973464539274573,2.04161870479584,0,1.95263091680911,0,0,0,79,0,6,"Rhône-Alpes",43698,"1938",0.268,16008,20183,0.44,3646,0.292
"FR72.1938",72,"FR72","FR7","France",0,0,0,0,0,0,0,0,0,0,28.3,62.3699989318848,45.5685939788818,3.20798045396805,1,0,0,0,0,0,0,1.39750000543848,651.925010681152,2.14709928631782,2.18654012680054,1.439956843853,2.43995689282768,0,0,1,73.8499984741211,0,0,"Auvergne",26013,"1938",0.435,4707,5935,0.319,1292,0.245
"FR81.1938",73,"FR81","FR8","France",1,1,0,0.6,0.4,0,3,2,0,0,26,62.3699989318848,43.5550888061523,3.16499371528625,1,1,1,1,1,0,0,1.6145999838927,413.340002441406,0.519488433003425,0.59774131178856,0,1.34732029587057,0,0,0,73.2799987792969,0,10,"Languedoc-Roussillon",27376,"1938",0.355,6141,7743,0.292,1518,0.353
"FR82.1938",74,"FR82","FR8","France",1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,2,2,2,0,26.8,62.3699989318848,43.9491380055745,6.08874567349752,1,1,1,1,1,0,0,1.65316666012243,669.133333841959,0.430209944645564,0.59332467863957,0,1.8412585100831,0,1,0,66.2799987792969,0,12,"Provence-Alpes-Côte d'Azur",31400,"1938",0.24,10537,13285,0.378,2399,0.382
"ITC1.1938",75,"ITC1","ITC","Italy",0,0,0,0,0,0,0,0,0,0,13.7,81.7966995239258,45.2624607086182,8.14168763160705,1,1,0,1,1,0,0,1.57649998906866,316.087497711182,0.390733301639557,1.05259738489986,1.00788101553917,2.00788099008117,0,0,0,58.0699996948242,0,0,"Piemonte",25387,"1938",0.421,16251,14220,0.349,3417,0.23
"ITC2.1938",76,"ITC2","ITC","Italy",0,0,0,0,0,0,0,0,0,0,10.8,81.7966995239258,45.7272415161133,7.37017154693604,1,1,0,0,0,0,0,1.00899999995981,635.200012207031,0.16975162923336,1.79950535297394,1.77282094955444,2.77282083833806,0,0,0,75.7799987792969,0,0,"Valle d’Aosta/Vallée d’Aoste",3261,"1938",0.586,407,357,0.243,82,0.172
"ITC3.1938",77,"ITC3","ITC","Italy",1,1,1,0.25,0.25,1,1,1,4,0,18.7,81.7966995239258,44.2191982269287,8.74519634246826,0,1,0,1,1,0,0,1.58250000207298,461.525001525879,0.104744674637913,0.099974486976862,0,1.65717745242127,0,1,0,49.6100006103516,0,10,"Liguria",5416,"1938",0.253,8450,7394,0.355,1470,0.392
"ITC4.1938",78,"ITC4","ITC","Italy",1,1,0,0.272727272727273,0.0909090909090909,0,3,1,0,0,15.5,81.7966995239258,45.6121697859331,9.65024150501598,1,1,1,0,1,0,0,1.80163633923067,626.636365023527,0.506801897151904,1.37531448494304,0,1.40983714873879,0,1,0,46.7599983215332,1,7,"Lombardia",23864,"1938",0.285,27333,23918,0.455,5742,0.26
"ITF1.1938",79,"ITF1","ITF","Italy",0,0,1,0,0,0.25,0,0,1,0,16.2,81.7966995239258,42.3012809753418,13.9524223804474,1,1,0,1,1,0,0,1.79600000296768,688.1750125885,0.333212994039059,0.32802714779973,1.21556332707405,2.21556330214763,0,0,0,40.8600006103516,1,0,"Abruzzo",10832,"1938",0.749,2266,1983,0.118,1159,0.133
"ITF2.1938",80,"ITF2","ITF","Italy",0,0,0,0,0,0,0,0,0,0,14.6,81.7966995239258,41.6829147338867,14.5006575584412,1,1,0,1,0,0,0,1.8410000082607,641.649993896484,0.479654952883721,0.476708620786667,0.928595840930938,1.9285958526455,0,0,0,33.7299995422363,0,0,"Molise",4461,"1938",0.727,786,688,0.145,387,0.129
"ITF3.1938",81,"ITF3","ITF","Italy",1,1,1,0.2,0.2,0.4,1,1,2,0,12.5,81.7966995239258,40.932307434082,14.7125129699707,1,0,1,1,1,0,0,1.83419999571506,445.440002441406,0.296743825823069,0.291674426198006,0,1.49123583247838,0,1,0,10.1800003051758,1,10,"Campania",13671,"1938",0.48,10164,8894,0.241,3639,0.279
"ITF4.1938",82,"ITF4","ITF","Italy",1,1,1,0.8,0.2,0.8,4,1,4,0,11.2,81.7966995239258,40.7736381530762,17.0584474563599,0,1,0,1,0,0,0,1.70399999504339,110.740000152588,0.166125319898128,0.1576640188694,0,1.23305959027242,0,1,0,22.8700008392334,0,10,"Puglia",19541,"1938",0.529,6465,5657,0.257,2616,0.214
"ITF5.1938",83,"ITF5","ITF","Italy",0,0,0,0,0,0,0,0,0,0,12.4,81.7966995239258,40.4821739196777,16.1623106002808,1,0,0,1,0,0,0,1.73699994829532,451.04999923706,0.438076630234718,0.429439797997475,0.764360547065735,1.76436052934512,0,1,0,33.2400016784668,0,0,"Basilicata",10073,"1938",0.752,1040,910,0.129,532,0.119
"ITF6.1938",84,"ITF6","ITF","Italy",0,0,1,0,0,1,0,0,5,0,14,81.7966995239258,38.8968894958496,16.4082244873047,1,0,0,1,1,0,0,1.48920001714367,250.200003051758,0.132722873985767,0.131987825036049,1.87075209617615,2.87075201749052,0,1,0,13,1,0,"Calabria",15222,"1938",0.676,2881,2521,0.159,1721,0.165
"ITH1+ITH2.1938",85,"ITH1+ITH2","ITH","Italy",1,0,1,1,0,0.5,2,0,1,0,13.35,81.7966995239258,46.379472732544,11.3190040588379,1,1,0,0,0,0,0,1.12149999786446,1495.44998168946,0.499310791492462,1.45643186569214,0,1,0,0,0,75.5449981689453,0,6,"Provincia Autonoma di Bolzano/Bozen-Provincia Autonoma di Trento",13606,"1938",0.502,2233,1954,0.222,688,0.277
"ITH3.1938",86,"ITH3","ITH","Italy",1,1,1,0.571428571428571,0.142857142857143,0.571428571428571,4,1,4,0,13.1,81.7966995239258,45.5700623648507,11.8395362581526,1,1,1,1,1,0,0,1.84957140804264,277.571428111621,0.475390936248005,0.643668758017677,0,1.1839618760981,0,0,0,50.5699996948242,0,10,"Veneto",18407,"1938",0.527,9948,8705,0.25,3503,0.223
"ITH4.1938",87,"ITH4","ITH","Italy",1,0,1,0.25,0,0.25,1,0,1,0,12.9,81.7966995239258,45.9511575698853,13.2370929718018,0,1,0,1,1,0,0,1.92849999317679,184.400001525879,0.243386350572109,0.275057791848667,0,1.41878379975992,0,0,0,64.9599990844727,0,6,"Friuli-Venezia Giulia",7862,"1938",0.419,4782,4184,0.307,1127,0.273
"ITH5.1938",88,"ITH5","ITH","Italy",1,1,1,0.222222222222222,0.222222222222222,0.111111111111111,2,2,1,0,16.4,81.7966995239258,44.4758716159397,11.1928519142999,0,1,1,1,1,0,0,1.90844444492797,188.73333163725,0.558257490189539,0.566001759635077,0,1.47052746131601,0,1,0,53.2000007629395,1,7,"Emilia-Romagna",22453,"1938",0.586,11706,10243,0.21,3284,0.205
"ITI1.1938",89,"ITI1","ITI","Italy",1,1,1,0.5,0.4,0.5,5,4,5,0,14.8,81.7966995239258,43.6205657958984,10.9351135253906,0,1,1,1,1,0,0,1.73570000189068,282.249995422363,0.456850245594978,0.475174314714968,0,1.19258396017798,0,1,0,48.6500015258789,1,9,"Toscana",22987,"1938",0.475,10178,8906,0.286,2929,0.24
"ITI2.1938",90,"ITI2","ITI","Italy",0,0,0,0,0,0,0,0,0,0,15.9,81.7966995239258,42.8802890777588,12.4909434318542,0,0,1,0,1,0,0,1.95300004237442,402.450012207031,0.772439062595367,0.81086328625679,0.764520466327667,1.76452047273639,0,0,0,56.5,0,0,"Umbria",8464,"1938",0.645,2351,2057,0.196,716,0.158
"ITI3.1938",91,"ITI3","ITI","Italy",1,1,0,0.25,0.25,0,1,1,0,0,15.2,81.7966995239258,43.3292827606202,13.1688957214355,0,1,0,1,1,0,0,1.84275003041202,276.224996566773,0.311507262289524,0.318645246326923,0,1.38624475826943,0,0,0,50.6100006103516,1,10,"Marche",9401,"1938",0.665,3366,2946,0.181,1250,0.154
"ITI4.1938",92,"ITI4","ITI","Italy",1,1,1,0.2,0.2,0.4,1,1,2,1,19,81.7966995239258,41.9694778442383,12.8289323806763,1,0,1,1,1,0,0,1.94179997784424,251.279998779297,0.339214216172695,0.412381222844124,0,1.66933748536352,0,0,0,33.060001373291,1,10,"Lazio",17232,"1938",0.416,10783,9435,0.224,2642,0.361
"NL11.1938",93,"NL11","NL1","Netherlands",0,0,1,0,0,0.333333333333333,0,0,1,0,31,30.4867000579834,53.2169418334961,6.79892174402873,0,1,0,1,0,1,0,1.41099999561788,0,0.137509965648254,0.145832485208909,0.809166590372721,1.80916661449635,0,0,0,97.6100006103516,0,0,"Groningen",2325,"1938",0.234,2006,2140,0.35,415,0.416
"NL12.1938",94,"NL12","NL1","Netherlands",0,0,1,0,0,0.333333333333333,0,0,1,0,25.6,30.4867000579834,53.0522282918294,5.80229187011719,0,1,0,1,0,1,0,1.24400000002352,-1.86666667461395,0.256069997946421,0.256042550007502,0.648517529169719,1.64851751314337,0,0,0,97.6100006103516,0,0,"Friesland",3326,"1938",0.341,1778,1897,0.275,415,0.384
"NL13.1938",95,"NL13","NL1","Netherlands",0,0,0,0,0,0,0,0,0,0,25.2,30.4867000579834,52.8500022888183,6.6103466351827,0,1,0,0,0,0,0,1.04133333221553,12.4666665395101,0.292066077391307,0.537355790535609,0.411465287208557,1.41146529406079,0,0,0,97.6100006103516,0,0,"Drenthe",2636,"1938",0.416,866,924,0.306,242,0.277
"NL21.1938",96,"NL21","NL2","Netherlands",1,1,0,0.666666666666667,0.666666666666667,0,2,2,0,0,28.4,30.4867000579834,52.4306424458822,6.40254815419515,0,1,0,0,1,1,0,1.1403333291887,8.26666665077209,0.345824872454007,0.945421040058137,0,1.15524162159552,0,0,0,87.9000015258789,0,7,"Overijssel",3323,"1938",0.219,2599,2772,0.512,562,0.269
"NL22.1938",97,"NL22","NL2","Netherlands",0,0,0,0,0,0,0,0,0,0,31.8,30.4867000579834,52.0100593566895,5.85492789745331,0,1,0,0,1,1,0,1.40450000669616,16.2499996423721,0.300113797187805,1.14105631411076,0.422081857919693,1.42208184088229,0,0,0,87.9000015258789,0,0,"Gelderland",4969,"1938",0.244,4149,4425,0.411,907,0.344
"NL31.1938",99,"NL31","NL3","Netherlands",1,0,0,1,0,0,1,0,0,0,42.9,30.4867000579834,52.1185150146484,5.20970010757446,0,0,0,0,1,0,0,1.33100000628895,13.1000003814697,0.654065072536469,0.722610414028168,0,1,0,1,0,89.9599990844727,0,6,"Utrecht",1382,"1938",0.119,2690,2869,0.393,467,0.488
"NL32.1938",100,"NL32","NL3","Netherlands",1,0,0,0.142857142857143,0,0,1,0,0,1,39.7,30.4867000579834,52.4982670375279,4.84458405630929,0,0,0,1,1,0,0,1.60142854802275,0.700000030653817,0.227332333368914,0.222881772688457,0,1.20018625943122,0,0,0,89.9599990844727,0,6,"Noordholland",2664,"1938",0.078,10806,11525,0.377,1650,0.545
"NL33.1938",101,"NL33","NL3","Netherlands",1,0,0,0.333333333333333,0,0,2,0,0,0,33.3,30.4867000579834,52.0063692728678,4.50216102600097,0,1,0,1,1,0,0,1.36999998943934,0.233333269755045,0.197504966209332,0.234368157883485,0,1.17543685716304,0,0,0,89.9599990844727,0,6,"Zuidholland",2806,"1938",0.095,12812,13665,0.386,2117,0.519
"NL34.1938",102,"NL34","NL3","Netherlands",0,0,0,0,0,0,0,0,0,0,25.4,30.4867000579834,51.4020881652832,3.7931078672409,0,1,0,1,1,0,0,1.06449999727363,-0.25,0.0630036499351263,0.0566021166741848,0.367343485355377,1.36734351431506,0,0,0,89.9599990844727,0,0,"Zeeland",1784,"1938",0.387,1231,1313,0.254,251,0.359
"NL41.1938",103,"NL41","NL4","Netherlands",0,0,0,0,0,0,0,0,0,0,30.4,30.4867000579834,51.564266204834,5.15128910541535,0,1,0,1,1,0,0,1.3450000064482,16.4500000476837,0.178799491375685,0.847156152129173,0.435555785894394,1.43555578250544,0,0,0,85.6900024414062,0,0,"Noordbrabant",4914,"1938",0.228,4149,4425,0.482,1011,0.29
